program_scope,tier,award_identity_key,usaspending_award_id,awarded_on,recipient,title,reason_codes,signals,canonical_recipient_match,story_linked,live_recipient_name,live_parent_recipient_name,existing_final_tier,existing_review_status
"blue-origin","excluded","award:r44aa027981","R44AA027981","2019-09-01","BRIGHTOUTCOME INC","SHARE: SIMPLIFYING HUMAN SUBJECT DATA SHARING FOR ALCOHOL RESEARCHERS - ABSTRACT THE NATIONAL INSTITUTE OF MENTAL HEALTH (NIMH) DATA ARCHIVE (NDA) COLLECTS AND SHARES DE-IDENTIFIED HUMAN SUBJECTS DATA FROM HUNDREDS OF NIH-FUNDED RESEARCH PROJECTS ACROSS MANY MENTAL HEALTH-RELATED SCIENTIFIC DOMAINS WITH QUALIFIED RESEARCHERS. A NEW NDA REPOSITORY IS CREATED FOR THE NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM DATA ARCHIVE (NIAAADA) AND WILL SERVE AS THE PORTAL FOR NIAAA-RELATED DATA SUBMISSIONS AND ACCESS. THE NIAAA DATA-SHARING POLICY (NOT-AA-19-020) RELEASED IN JULY OF 2019, REQUIRES THAT— BEGINNING IN 2019—ALL NIAAA GRANT APPLICATIONS INVOLVING HUMAN SUBJECTS MUST INCLUDE PLANS FOR THE SUBMISSION OF STUDY DATA TO NIAAADA. THE FIRST WAVE OF SUBMISSION TO NIAAADA IS EXPECTED IN JANUARY OF 2021. MANY OBSTACLES EXIST FOR ALCOHOL RESEARCHERS TO COMPLY WITH THIS POLICY, ESPECIALLY FOR THOSE WITH LIMITED BUDGET AND INFORMATION TECHNOLOGY SUPPORT. TO SUBMIT THE STUDY DATA, RESEARCHERS HAVE TO COMB THROUGH LARGE AND COMPLEX NDA DATA DEFINITION FILES, OFTEN FILLED WITH INCONSISTENCIES AND INACCURACIES, TO FIND THE MEASURE ITEMS THAT THEY NEED, AND THEN MAP THEIR DATA TO THE RIGHT FIELDS IN THE RIGHT FORMAT IN A GIVEN DATA TEMPLATE. THIS PROCESS OFTEN REQUIRES RESEARCHERS TO MANIPULATE THEIR DATA BY-HAND OR WITH COMPLICATED SCRIPTS, AND IS ERROR PRONE, TIME-CONSUMING, AND REQUIRES CERTAIN TECHNICAL SKILLS. OUR ULTIMATE GOAL IS TO PROVIDE A NEARLY-AUTOMATED PROCESS FOR THE SUBMISSION OF ALCOHOL RESEARCH DATA INTO THE NIAAADA SO THAT THE DATA SUBMISSION CAN BE PERFORMED ACCURATELY AND EFFICIENTLY BY ALCOHOL RESEARCHERS WITH MINIMUM IT KNOWLEDGE AND RESOURCES. WE PROPOSE TO DEVELOP AND VALIDATE THE SHARE HUMAN RESEARCH (SHARE) PLATFORM TO ADDRESS THE UNMET NEED FOR ASSISTING ALCOHOL RESEARCHERS WITH THE SUBMISSION OF STUDY DATA TO NIAAADA. SHARE DOES SO BY OFFERING THE SHARE MEASURE LIBRARY OF PRE-DEFINED STANDARD MEASURES THAT ARE ALREADY MAPPED TO NDA DATA DICTIONARIES. ALCOHOL RESEARCHERS NEED TO ONLY SELECT THE MEASURES THAT THEY WANT TO USE FOR THEIR STUDIES AND LET SHARE DO THE REST FOR DATA SUBMISSION TO NIAAADA. PHASE II AIMS INCLUDE: 1) PLATFORM AND MEASURE DEVELOPMENT. IN PHASE II WE WILL CONTINUE USING A USER-CENTRIC DESIGN PROCESS AND THE LATEST E-TECHNOLOGIES TO DEVELOP SHARE, AND WE WILL EXTEND TO 200 MEASURES IN BOTH ENGLISH AND SPANISH (WHEN AVAILABLE). 2) PILOT EVALUATION. THERE WILL BE 4 NIAAADA SUBMISSION WAVES DURING THE TWO-YEAR PHASE II PERIOD. WE PLAN TO ALIGN BOTH AIM 1 AND AIM 2 ACTIVITIES TO THESE 4 SUBMISSION WAVES AND RECRUIT FIVE PROJECTS IN EACH WAVE TO COMPARE THE PERFORMANCE OF SHARE VS. NDA. A TOTAL OF 20 PILOT PROJECTS WILL BE RECRUITED AND RANDOMIZED TO USE EITHER SHARE OR NDA FOR NIAAADA SUBMISSION. THE TIME AND COST FOR DATA PREPARATION AND SUBMISSION WILL BE TRACKED, AND THE ACCURACY OF SUBMITTED DATA ASSESSED. WE HYPOTHESIZE THAT COMPARED TO NDA, SHARE WILL PERFORM SIGNIFICANTLY BETTER IN TERMS OF REDUCED TIME AND COST IMPROVED DATA ACCURACY.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:sprta119f0491","SPRTA119F0491","2019-08-01","GENERAL ELECTRIC COMPANY","PACER DRAGON","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:fa852819f0017","FA852819F0017","2019-04-09","LOCKHEED MARTIN CORPORATION","U-2 DRAGONWEB TCTO KITS","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:h79ti080533","H79TI080533","2018-11-30","EPIDAURUS","DRAGONFLY COMMUNITY CENTER SUPPORTIVE SERVICES FOR HOMELESS INDIVIDUALS AND FAMILIES","no_company_support_signal","service_context|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:n0001918f0297","N0001918F0297","2018-06-20","NORTHROP GRUMMAN SYSTEMS CORPORATION","E-2D SIMULATION WITH DRAGON","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:hr00111830005","HR00111830005","2018-05-14","SPACE EXPLORATION TECHNOLOGIES CORP.","THE GOAL OF THIS AGREEMENT IS FOR THE PERFORMER TO STUDY THE FEASIBILITY AND CAPABILITY ENHANCEMENTS NECESSARY FOR A FUTURE PROTOTYPE BY FUNDING IN T","disallowed_award_family","canonical_recipient","true","false","","","","unreviewed"
"spacex","excluded","award:p268k175966","P268K175966","2018-04-19","DRAGON RISES SCHOOL OF ORIENTAL MEDICINE, LLC","DL BASE RECORD 2016-2017","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:1931477009","1931477009","2018-01-11","LUCKY DRAGONZ RESTAURANT & EVENT CENTER; S","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:spe8el18f10j0","SPE8EL18F10J0","2017-12-12","ATLANTIC DIVING SUPPLY, INC.","4540275740!DRAGON RUNNER 20 ROBOT VEHICLE SYSTEM","no_company_support_signal","dragon|launch_context","false","false","","","","unreviewed"
"spacex","excluded","award:w81xwh17c0178","W81XWH17C0178","2017-09-28","DRAGONFLY PICTURES, INC.","IGF::OT::IGF SBIR PH III TATRC TOPIC A08-121 EMERGENCY MEDICAL RESUPPLY AND ENROUTE CARE UNMANNED AERIAL SYSTEM RESEARCH PLATFORM ERMS 17156002","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:9780095008","9780095008","2017-09-18","RED DRAGONFLY, LLC","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:25003s065m2e3","25003S065M2E3","2017-09-08","MASSACHUSETTS DEPARTMENT OF TRANSPORTATION","SHELBURNE-BRIDGE REPLACEMENT, S-11-006, BARDWELL FERRY ROAD OVER DRAGON BROOK","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:n0002417c4011","N0002417C4011","2017-07-20","DRAGONFLY PICTURES, INC.","IGF::OT::IGF RIF-2016-000179","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:fa862017c3008","FA862017C3008","2016-12-14","TEXTRON AVIATION DEFENSE LLC","PEACE DRAGON SPARE PARTS","no_company_support_signal","dragon|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:w912dy16f0154","W912DY16F0154","2016-06-24","KLN STEEL PRODUCTS COMPANY LLC","METAL CASEGOOD BARRACKS FURNITURE AND DELIVERY/INSTALLATION THEREOF FOR FORT SILL, OK, STARSHIP RENOVATION, BLDG 5960","no_company_support_signal","starship","false","false","","","","unreviewed"
"spacex","excluded","award:0634","0634","2016-06-14","THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC","IGF::OT::IGF SEA DRAGON","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:nnn16d020t","NNN16D020T","2016-06-09","CALIFORNIA INSTITUTE OF TECHNOLOGY","IGF::CL::IGF RED DRAGON THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION NASA AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY-CONTRACTOR, A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER-FFRDC KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE-NMO CONTRACTING OFFICERS. NASA-SPONSORED WORK: JPLS PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE-SMD IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN. THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS. IN PERFORMANCE OF THIS CONTRACT, JPL SHALL: 1. SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2. FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3. SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4. DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS. THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5. PERFORM PROJECT TASKS INVOLVING: I-AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, II-EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND-OR III-GROUND-BASED SYSTEMS. 6. BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7. JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASAS DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8. JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS-STEM DISCIPLINES. WORK FOR NON-NASA SPONSORS: JPL MAY PERFORM WORK FOR NON-NASA SPONSORS. THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.","no_company_support_signal","dragon|launch_context|service_context|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:8302285007","8302285007","2016-03-11","9 DRAGON, LLC","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:p268k155966","P268K155966","2016-03-04","DRAGON RISES SCHOOL OF ORIENTAL MEDICINE LLC","2014-2015 DL BASE RECORD","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","candidate","award:nnk15ol58t","NNK15OL58T","2015-09-30","AMENTUM SERVICES, INC.","IGF::OT::IGF KPLSS SPACEX","partial_company_support_signal|explicit_company_reference","spacex","false","false","","","","unreviewed"
"spacex","excluded","award:ht001515f0064","HT001515F0064","2015-08-11","CARAHSOFT TECHNOLOGY CORP","IGF::OT::IGF DRAGON NATURALLY SPEAKING (DNS), SOFTWARE MEDICAL APPLICATIONS FOR PROVIDER SATISFACTION (MAPS)FOLLOW-ON REQUIREMENT.","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","candidate","award:nnx15aq04a","NNX15AQ04A","2015-08-01","THE UNIVERSITY OF TEXAS AT EL PASO","THE UNIVERSITY OF TEXAS AT EL PASO (UTEP) THE ONLY EMERGING NATIONAL RESEARCH UNIVERSITY IN THE U.S. WITH A STUDENT POPULATION THAT IS MAJORITY (75%) HISPANIC PROPOSES THE MIRO CENTER FOR SPACE EXPLORATION AND TECHNOLOGY RESEARCH (MIRO CSETR). THE MIRO CSETR SUPPORTS NASA'S VISION OF SPACE EXPLORATION BY FOCUSING ON ADVANCED CAPABILITIES IN THE AREAS OF NON-TOXIC AND GREEN PROPULSION. THE MIRO CSETR VISION IS TO ESTABLISH A SUSTAINABLE MINORITY UNIVERSITY CENTER OF EXCELLENCE IN ADVANCED PROPULSION RESEARCH THROUGH STRATEGIC PARTNERSHIPS AND TO EDUCATE A DIVERSE FUTURE AEROSPACE WORKFORCE. TO ACHIEVE THIS VISION AND CREATE ADVANCED TECHNOLOGIES AND EXPLORATION CAPABILITIES FOR LUNAR MARS ASTEROID SOLAR SYSTEM AND BEYOND MISSIONS A MULTIDISCIPLINARY ENGINEERING TEAM WILL PARTNER WITH NASA CENTERS [JOHNSON SPACE CENTER (JSC)-LEAD NASA PARTNER MARSHALL SPACE PLIGHT CENTER(MSFC) GLENN RESEARCH CENTER (GRC) AND NASA WHITE SANDS TEST FACILITY (WSTF)] AEROSPACE INDUSTRIES [LOCKHEED MARTINCORPORAFION (LMC) BLUE ORIGIN AND ALLIANT TECHSYSTEMS OPERATIONS LLC (ATK)] AIR FORCE RESEARCH LABORATORY (AFRL) ACADEMIC INSTITUTIONS [UNIVERSITY OF MARYLAND AT COLLEGE PARK (UMD) PRINCETON UNIVERSITY SAVANNAH STATE UNIVERSITY (SSU) AND SOUTHERN ARKANSAS UNIVERSITY (SAU)] AND OTHER ORGANIZATIONS [TEXAS SPACE GRANT CONSORTIUM (TSGC)].","strong_company_support_signal_non_contract_family|platform_and_support_context","blue_origin|lunar_context|engine_context|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:p268k145966","P268K145966","2015-06-17","DRAGON RISES SCHOOL OF ORIENTAL MEDICINE LLC","2013-2014 DL BASE RECORD","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:fa875015c0019","FA875015C0019","2015-01-20","LEIDOS, INC.","IGF::OT::IGF DRAGON- RADAR NET","no_company_support_signal","dragon|launch_context","false","false","","","","unreviewed"
"spacex","excluded","award:n0002415c4010","N0002415C4010","2014-10-31","DRAGONFLY PICTURES, INC.","BASE IGF::OT::IGF","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:7177945010","7177945010","2014-10-29","DRAGON PROPERTY HOLDINGS, LLC","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:r44md009559","R44MD009559","2014-08-13","STARSHIP HEALTH TECHNOLOGIES LLC","IMPROVING CLINICAL ENCOUNTER COMMUNICATIONS TO ENHANCE MINORITY DIABETES CARE","no_company_support_signal","service_context","false","false","","","","unreviewed"
"spacex","excluded","award:w911sr14c0010","W911SR14C0010","2014-06-17","MESH INC","IGF::OT::IGF MESH PHASE III SBIR - DRAGONFLY BASE YEAR ONE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:p268k135966","P268K135966","2014-03-31","DRAGON RISES SCHOOL OF ORIENTAL MEDICINE LLC","DL BASE RECORD 2012-2013","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:6539785003","6539785003","2013-11-18","DRAGON STAR SUPERMARKET INC","TO ASSIST SMALL BUSINESS CONCERNS BY PROVIDING LONG TERM FINANCING THROUGH THE SALE OF DEBENTURES TO THE PRIVATE SECTOR","disallowed_award_family","","false","false","","","","unreviewed"
"blue-origin","excluded","award:hscg2313j2da032","HSCG2313J2DA032","2013-09-25","ZANTECH IT SERVICES, INC.","IGF::OT::IGF NEW ACTION AAP#: 201301245 THERE ARE (5) LOAS ASSOCIATED WITH THIS PR AND CONTRACT. PR FUNDS THE BASE PERIOD TOTAL $2,080,445.80 THERE WILL BE (4) FOUR OPTION PERIODS ASSOCIATED WITH THIS AWARD POP FOR THIS PR WILL BE 1 YEAR FROM DATE OF AWARD TOTAL AMOUNT OF CONTRACT INCLUDING OPTIONS WILL BE: RE-COMPETE CONTRACTOR SUPPORT FOR CG-931 VIA THE TABSS CONTRACT. THIS PR IS ISSUED TO PROVIDE FUNDING TO SUPPORT THE CG-931 AVIATION PROGRAM MANAGEMENT SUPPORT TO INCLUDE: FINANCIAL, TECHNICAL, SYSTEMS ENGINEERING, COST AND TRAVEL. THE CONTRACT WILL BE FUNDED USING ASSET AIR PROJECT FUNDING AND CG-931 AIR POM FUNDING. BREAKOUT WILL BE AS FOLLOWS: LINE ITEM #1 CG-931 AIR GPM - FY2011 FUNDING PE: 55F100 AMOUNT: $805,900.20 FUNDS CLINS: 00001 (SUB CLINS 00001A - 00001E) LINE ITEM #2 LRS ASSET FUNDING FY12 PE: 26A8TS AMOUNT: $440,027.20 FUNDS CLINS: 00002 (SUB CLINS 00002A - 00002D) LINE ITEM#3 C--130H ASSET CLEARWATER FUNDING FY11 PE: 55A8TS AMOUNT: 182,608.00 FUNDS CLINS: 00003 (SUB CLINS 00003A AND 00003B) LINE ITEM #4 MPA ASSET FUNDING PE: 53A1TS AMOUNT: $299,804.80 FUNDS CLINS: 00004 (SUB CLINS 00004A - 00004C) LINE ITEM #5 HH-65 ASSET FUNDING PE: 54A5TS AMOUNT: $352,105,60 FUNDS CLINS: 00005 (SUB CLINS 00005A - 00005D) TOTAL: $2,080,445.60 COTR WILL BE RESPONSIBLE FOR ALLOCATING THE INVOICE FUNDING BREAKOUT WHEN THE MONTHLY INVOICES ARE SUBMITTED. COTR: JEFF BISHOP DPM: SCOTT RETTIE LEAD BUSINESS MANAGER: VALERIE WARNER KO: MICHELLE TANINECZ","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:5993455004","5993455004","2013-03-06","NINE DRAGON, INC.","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:5700495002","5700495002","2012-12-28","DRAGON YONG-IN MARTIAL ARTS, PURCELLVILL","TO ASSIST SMALL BUSINESS CONCERNS BY PROVIDING LONG TERM FINANCING THROUGH THE SALE OF DEBENTURES TO THE PRIVATE SECTOR","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:w91ytz12c1420","W91YTZ12C1420","2012-09-29","VERSATECH INC","DRAGON MEDICAL ENTERPRISE","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:0021","0021","2012-09-26","RESEARCH & ENGINEERING DEVELOPMENT LLC","TASK ORDER 21 COMBAT DRAGON","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:n0017412c0048","N0017412C0048","2012-09-04","MONDIAL DEFENCE SYSTEMS LTD","DRAGON DE-ARMER","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:0009","0009","2012-03-29","VERTEX AIRCRAFT INTEGRATION AND SUSTAINMENT LLC","PHASE II DRAGON EYES PRODUCTION","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:0009","0009","2012-03-29","VERTEX AIRCRAFT INTEGRATION AND SUSTAINMENT LLC","PHASE II DRAGON EYES PRODUCTION","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:du100i12c03","DU100I12C03","2012-02-28","STRONGBRIDGE LLC","BRIDGE CONTRACT TO PROVIDE THE STEADY STATE MAINTENANCE OF A43 AND A43C SYSTEMS. THIS CONTRACT ACTION IS NECESSARY TO PREVENT A BREAK IN IT SERVICE FOR A43/A43C SYSTEM PENDING NEW CONTRACT AWARD OF RCS-Q-12-00044. THIS CONTRACT FOR HAS A PERIOD OF PERFORMANCE IS A 4 MONTH BASE WITH TWO OPTION PERIDS, ONE WILL BE 4 MONTHS AND THE OTHER 3 MONTHS.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"blue-origin","excluded","award:aid263a1100008","AID263A1100008","2011-08-03","BLUE MOON LTD","PREMIUM PROJECT FOR EGYPTIAN SMALL GROWERS","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:0085","0085","2011-07-11","THE BOEING COMPANY","DRAGON RISK REDUCTION EXPLOSIVE ATMOSHPERE AND LEGACY TESTING","no_company_support_signal","dragon|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:0223","0223","2011-02-23","SIERRA NEVADA COMPANY, LLC","ACAT 3 BIG SAFARI DRAGON SPEAR","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:4431655009","4431655009","2010-12-14","DOUBLE DRAGON ENTERPRISES LLC","TO AID SMALL BUSINESSES WHICH ARE UNABLE TO OBTAIN FINANCING IN THE PRIVATE CREDIT MARKETPLACE","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:fa460810fa133","FA460810FA133","2010-09-27","IMMIXTECHNOLOGY INC","SOFTWARE LICENSES FOR NUANCE DRAGON (MEDICAL)","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:0180","0180","2010-05-06","SIERRA NEVADA COMPANY, LLC","MODPOD FOR DRAGON SPEAR.","no_company_support_signal","dragon","false","false","","","","unreviewed"
"blue-origin","excluded","award:0037","0037","2009-12-03","SEOUL GAS COMPANY","SUPPLY NATURAL GAS FOR DRAGON HILL LODGE","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:0037","0037","2009-12-03","SEOUL GAS COMPANY","SUPPLY NATURAL GAS FOR DRAGON HILL LODGE","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:fa862010c3010","FA862010C3010","2009-12-02","WESCAM INC.","DRAGON SPEARS SAPRES","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:nnx09av09a","NNX09AV09A","2009-10-01","THE UNIVERSITY OF TEXAS AT EL PASO","UNIVERSITY OF TEXAS EL PASOCENTER FOR SPACE EXPLORATION TECHNOLOGY RESEARCHTHE UNIVERSITY OF TEXAS AT EI PASO (UTEP) THE ONLY DOCTORAL/RESEARCH INTENSIVE UNIVERSITY IN THE U.S. WITH A STUDENT POPULATION THAT IS MAJORITY (75%) MEXICAN AMERICAN PROPOSES THE CREATION OF THE CENTER FOR SPACE EXPLORATION TECHNOLOGY RESEARCH (CSETR) SUPPORTING NASAS VISION ON SPACE EXPLORATION BY FOCUSING ON ADVANCED CAPABILITIES IN THE AREAS OF GREEN PROPULSION AND IN-SITU RESOURCE UTILIZATION. THE PROPOSED CENTER S GOALS ARE TO PERFORM ADVANCED RESEARCH ON EXPLORATION TECHNOLOGIES TO EDUCATE UNDERREPRESENTED MINORITY STUDENTS IN AEROSPACE SCIENCES AND TO BUILD RESEARCH CAPACITY AND INFRASTRUCTURE IN AEROSPACE AREAS. THE CENTER RESEARCHERS WILL PERFORM FUNDAMENTAL RESEARCH ON IGNITION HIGH HEAT TRANSFER THRUST CHAMBERS AND INJECTOR DYNAMICS AND DEVELOP ENABLING TECHNOLOGIES FOR LOX/HYDROCARBON (ESPECIALLY LOX/METHANE) ENGINES. THE RESEARCH ON IN-SITU RESOURCE UTILIZATION IS AIMED AT IDENTIFYING AND DEVELOPING PROMISING SCIENTIFIC APPROACHES TO FIND AND EXPLOIT IN-SITU RESOURCES FOR THE PRODUCTION OF PROPELLANTS AND OTHER VALUABLE MATERIALS. SPECIFICALLY THE FOCUS WILL BE ON THE PRODUCTION OF OXYGEN STRUCTURAL MATERIALS AND METALS FROM LUNAR AND MARTIAN REGOLITH. THE CENTER WILL INITIATE AND MAINTAIN AN INTERDISCIPLINARY GRADUATE PROGRAM IN AEROSPACE SCIENCES SUPPORT UNDERGRADUATE AND GRADUATE STUDENT RESEARCH AND PROVIDE OUTREACH ACTIVITIES FOR K-12 STUDENTS AND TEACHERS. THE PROPOSED OUTREACH ACTIVITIES WILL BE INTEGRATED AND COORDINATED WITH NUMEROUS EXISTING AND SUSTAINED PROGRAMS AT UTEP STRATEGIC PARTNERSHIPS WITH NASA CENTERS DOD AGENCIES NASA CONTRACTORS AND ACADEMIC INSTITUTIONS ARE THE BASIS OF PROPOSED CENTERS ROADMAP FOR GROWTH AND SUSTAINABILITY. THE ACTIVITIES OF THE CENTER AND THE CRITICAL METRICS OF SUCCESS (RESEARCH EDUCATION AND CAPACITY BUILDING) WILL BE ASSESSED AND EVALUATED BY THE CENTER OF INSTITUTIONAL EVALUATION RESEARCH AND PLANNING (CIERP). USING CLOSED LOOP PROCESSES CIERP WILL DISTRIBUTE EVALUATION RESULTS TO UNIVERSITY LEADERSHIP INVESTIGATORS AND ADVISORY BOARD MEMBERS. THE BOARD WITH ADEQUATE REPRESENTATION FROM NASA NASA CENTERS NASA PRIME CONTRACTORS AND EXCEPTIONAL UNIVERSITIES WILL PERFORM SEMI-ANNUAL REVIEWS.","no_company_support_signal","support_context","false","false","","","","unreviewed"
"spacex","excluded","award:0163","0163","2009-09-28","SIERRA NEVADA COMPANY, LLC","DRAGON SPEAR CLS","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","excluded","award:8067281","8067281","2009-07-27","MAUI DRAGON FRUIT FARM LLC","GUARANTEED FARM OWNERSHIP LOAN","disallowed_award_family","","false","false","","","","unreviewed"
"spacex","excluded","award:0005","0005","2009-01-28","TECHNOLOGIES ENGINEERING INC","STARSHIP II CONFIGURATION MGMT & SUPPORT","no_company_support_signal","starship|support_context","false","false","","","","unreviewed"
"spacex","excluded","award:w81xwh09c0011","W81XWH09C0011","2008-10-15","DRAGONFLY PICTURES, INC.","PHASE I","no_company_support_signal","","false","false","","","","unreviewed"
"spacex","excluded","award:0035","0035","2008-10-01","SEOUL GAS COMPANY","SUPPLY NATURAL GAS FOR DRAGON HILL LODGE","no_company_support_signal","dragon","false","false","","","","unreviewed"
"spacex","candidate","award:nnx08ba45a","NNX08BA45A","2008-09-30","MORGAN STATE UNIVERSITY","CENTER OF EXCELLENCE IN SYSTEMS ENGINEERING FOR SPACE EXPLORATION TECHNOLOGIES SUMMARY: MORGAN STATE UNIVERSITY S CLARENCE M. MITCHELL JR. SCHOOL O","partial_company_support_signal|explicit_company_reference","spacex","false","false","","","","unreviewed"
